map_name,number_of_agents,map_dim_rows,map_dim_cols,num_static_obstacles,obstacle_density,fastest_solver,bcp_runtime,cbs_runtime,cbsh_runtime,sat_runtime,solved_by_bcp,solved_by_cbsh,solved_by_cbs,solved_by_sat,y2,y3,y1,map_class,Agent Spars,ROD
Berlin_1_256-random-3_20_agents,20,256,256,17996,0.274597168,CBS,0.652359,0.144349,7.73721,11.1537,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000420698,0.274597168
Berlin_1_256-random-3_25_agents,25,256,256,17996,0.274597168,CBS,0.733948,0.12939,6.99582,12.8443,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000525873,0.274597168
Berlin_1_256-random-3_30_agents,30,256,256,17996,0.274597168,CBS,0.916,0.173653,8.4107,16.135,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000631048,0.274597168
Berlin_1_256-random-3_35_agents,35,256,256,17996,0.274597168,CBS,1.18437,0.23095,14.4731,20.788,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000736222,0.274597168
Berlin_1_256-random-3_40_agents,40,256,256,17996,0.274597168,CBS,1.11473,0.190971,11.4056,22.6122,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000841397,0.274597168
Berlin_1_256-random-3_45_agents,45,256,256,17996,0.274597168,CBS,1.67949,0.391297,18.7285,28.1864,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000946571,0.274597168
Berlin_1_256-random-3_5_agents,5,256,256,17996,0.274597168,CBS,0.191545,0.084104,2.20741,4.73986,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000105175,0.274597168
Berlin_1_256-random-3_60_agents,60,256,256,17996,0.274597168,CBS,1.00954,0.248157,24.3077,41.4432,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.001262095,0.274597168
Berlin_1_256-random-4_10_agents,10,256,256,17996,0.274597168,CBS,0.201205,0.093304,4.31538,11.8805,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000210349,0.274597168
Berlin_1_256-random-4_110_agents,110,256,256,17996,0.274597168,BCP,4.92914,-1,44.6561,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Berlin_1_256,0.002313841,0.274597168
Berlin_1_256-random-4_15_agents,15,256,256,17996,0.274597168,CBS,0.32279,0.077617,5.6629,21.2162,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000315524,0.274597168
Berlin_1_256-random-4_160_agents,160,256,256,17996,0.274597168,BCP,9.98674,-1,63.2213,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Berlin_1_256,0.003365587,0.274597168
Berlin_1_256-random-4_20_agents,20,256,256,17996,0.274597168,CBS,0.763053,0.415957,7.59501,68.3742,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000420698,0.274597168
Berlin_1_256-random-4_210_agents,210,256,256,17996,0.274597168,BCP,16.7997,-1,62.1513,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Berlin_1_256,0.004417333,0.274597168
Berlin_1_256-random-4_25_agents,25,256,256,17996,0.274597168,CBS,0.920851,0.441759,10.3824,94.8238,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000525873,0.274597168
Berlin_1_256-random-4_260_agents,260,256,256,17996,0.274597168,CBSH,-1,-1,108.183,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Berlin_1_256,0.005469079,0.274597168
Berlin_1_256-random-4_30_agents,30,256,256,17996,0.274597168,CBS,1.21719,0.404861,8.52275,145.279,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000631048,0.274597168
Berlin_1_256-random-4_310_agents,310,256,256,17996,0.274597168,CBSH,-1,-1,138.126,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Berlin_1_256,0.006520825,0.274597168
Berlin_1_256-random-4_35_agents,35,256,256,17996,0.274597168,CBS,1.41017,0.617547,11.4725,200.394,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000736222,0.274597168
Berlin_1_256-random-4_40_agents,40,256,256,17996,0.274597168,CBS,1.5745,0.636634,16.0284,242.44,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000841397,0.274597168
Berlin_1_256-random-4_45_agents,45,256,256,17996,0.274597168,CBS,1.71413,0.758898,12.5793,231.661,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000946571,0.274597168
Berlin_1_256-random-4_5_agents,5,256,256,17996,0.274597168,CBS,0.1332,0.068614,2.07763,4.5896,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000105175,0.274597168
Berlin_1_256-random-4_60_agents,60,256,256,17996,0.274597168,CBS,1.57359,0.550112,24.0376,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,Berlin_1_256,0.001262095,0.274597168
Berlin_1_256-random-5_10_agents,10,256,256,17996,0.274597168,CBS,0.215766,0.075528,2.84078,5.36188,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000210349,0.274597168
Berlin_1_256-random-5_110_agents,110,256,256,17996,0.274597168,CBSH,-1,-1,31.6736,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Berlin_1_256,0.002313841,0.274597168
Berlin_1_256-random-5_15_agents,15,256,256,17996,0.274597168,CBS,0.26997,0.078976,4.1683,8.13483,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000315524,0.274597168
Berlin_1_256-random-5_160_agents,160,256,256,17996,0.274597168,CBSH,-1,-1,66.2677,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Berlin_1_256,0.003365587,0.274597168
Berlin_1_256-random-5_20_agents,20,256,256,17996,0.274597168,CBS,0.649894,0.153084,5.7453,10.9914,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000420698,0.274597168
Berlin_1_256-random-5_210_agents,210,256,256,17996,0.274597168,CBSH,-1,-1,87.7169,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Berlin_1_256,0.004417333,0.274597168
Berlin_1_256-random-5_25_agents,25,256,256,17996,0.274597168,CBS,0.945957,0.18491,7.08624,13.5706,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000525873,0.274597168
Berlin_1_256-random-5_260_agents,260,256,256,17996,0.274597168,CBSH,-1,-1,114.05,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Berlin_1_256,0.005469079,0.274597168
Berlin_1_256-random-5_30_agents,30,256,256,17996,0.274597168,CBS,1.03203,0.178767,8.58315,16.3209,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000631048,0.274597168
Berlin_1_256-random-5_35_agents,35,256,256,17996,0.274597168,CBS,1.05085,0.168402,10.0453,22.1274,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000736222,0.274597168
Berlin_1_256-random-5_40_agents,40,256,256,17996,0.274597168,CBS,1.71531,0.177182,14.3914,23.6716,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000841397,0.274597168
Berlin_1_256-random-5_45_agents,45,256,256,17996,0.274597168,CBS,1.26685,0.186232,12.6465,30.2818,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000946571,0.274597168
Berlin_1_256-random-5_5_agents,5,256,256,17996,0.274597168,CBS,0.111768,0.071137,1.98133,3.95704,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.000105175,0.274597168
Berlin_1_256-random-5_60_agents,60,256,256,17996,0.274597168,CBS,1.13172,0.181203,23.5493,164.658,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Berlin_1_256,0.001262095,0.274597168
Boston_0_256-even-1_10_agents,10,256,256,17768,0.271118164,CBS,0.192962,0.068004,3.66002,4.59875,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000209345,0.271118164
Boston_0_256-even-1_110_agents,110,256,256,17768,0.271118164,CBS,3.3716,1.02714,32.1767,162.6,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.002302797,0.271118164
Boston_0_256-even-1_15_agents,15,256,256,17768,0.271118164,CBS,0.277221,0.0724,5.97043,6.1105,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000314018,0.271118164
Boston_0_256-even-1_160_agents,160,256,256,17768,0.271118164,BCP,5.1774,236.983,45.6383,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,Boston_0_256,0.003349523,0.271118164
Boston_0_256-even-1_20_agents,20,256,256,17768,0.271118164,CBS,0.394565,0.084817,5.77199,5.78646,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.00041869,0.271118164
Boston_0_256-even-1_210_agents,210,256,256,17768,0.271118164,BCP,31.1766,-1,61.5077,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Boston_0_256,0.004396249,0.271118164
Boston_0_256-even-1_25_agents,25,256,256,17768,0.271118164,CBS,0.653935,0.07914,9.9449,9.05107,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000523363,0.271118164
Boston_0_256-even-1_260_agents,260,256,256,17768,0.271118164,BCP,194.646,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,Boston_0_256,0.005442974,0.271118164
Boston_0_256-even-1_30_agents,30,256,256,17768,0.271118164,CBS,0.830774,0.114311,8.54326,11.0798,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000628036,0.271118164
Boston_0_256-even-1_35_agents,35,256,256,17768,0.271118164,CBS,0.655506,0.075602,13.8885,12.3709,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000732708,0.271118164
Boston_0_256-even-1_40_agents,40,256,256,17768,0.271118164,CBS,1.18562,0.092498,16.1851,13.3035,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000837381,0.271118164
Boston_0_256-even-1_45_agents,45,256,256,17768,0.271118164,CBS,0.850416,0.081884,14.1901,12.5127,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000942053,0.271118164
Boston_0_256-even-1_5_agents,5,256,256,17768,0.271118164,CBS,0.109527,0.061395,2.09438,3.81075,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000104673,0.271118164
Boston_0_256-even-1_60_agents,60,256,256,17768,0.271118164,CBS,0.997867,0.11962,24.3089,26.6789,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.001256071,0.271118164
Boston_0_256-even-2_10_agents,10,256,256,17768,0.271118164,CBS,0.25185,0.068519,2.86539,4.90651,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000209345,0.271118164
Boston_0_256-even-2_110_agents,110,256,256,17768,0.271118164,CBS,1.82633,0.41926,44.0058,72.8233,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.002302797,0.271118164
Boston_0_256-even-2_15_agents,15,256,256,17768,0.271118164,CBS,0.27569,0.064329,4.17756,6.53715,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000314018,0.271118164
Boston_0_256-even-2_160_agents,160,256,256,17768,0.271118164,BCP,3.07411,7.16236,65.3444,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,Boston_0_256,0.003349523,0.271118164
Boston_0_256-even-2_20_agents,20,256,256,17768,0.271118164,CBS,0.603004,0.128035,6.09169,5.33836,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.00041869,0.271118164
Boston_0_256-even-2_210_agents,210,256,256,17768,0.271118164,BCP,17.8066,-1,89.0892,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Boston_0_256,0.004396249,0.271118164
Boston_0_256-even-2_25_agents,25,256,256,17768,0.271118164,CBS,0.731063,0.154163,8.55752,8.51641,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000523363,0.271118164
Boston_0_256-even-2_260_agents,260,256,256,17768,0.271118164,BCP,42.7122,-1,157.148,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Boston_0_256,0.005442974,0.271118164
Boston_0_256-even-2_30_agents,30,256,256,17768,0.271118164,CBS,0.859944,0.137003,12.3764,10.3807,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000628036,0.271118164
Boston_0_256-even-2_310_agents,310,256,256,17768,0.271118164,BCP,249.537,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,Boston_0_256,0.0064897,0.271118164
Boston_0_256-even-2_35_agents,35,256,256,17768,0.271118164,CBS,0.858256,0.124475,14.4857,12.6815,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000732708,0.271118164
Boston_0_256-even-2_40_agents,40,256,256,17768,0.271118164,CBS,1.34868,0.134654,15.7107,13.6573,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000837381,0.271118164
Boston_0_256-even-2_45_agents,45,256,256,17768,0.271118164,CBS,1.26883,0.142895,12.7896,16.0661,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000942053,0.271118164
Boston_0_256-even-2_5_agents,5,256,256,17768,0.271118164,CBS,0.138351,0.074769,1.4721,3.63607,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000104673,0.271118164
Boston_0_256-even-2_60_agents,60,256,256,17768,0.271118164,CBS,1.27012,0.091588,17.0815,25.6254,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.001256071,0.271118164
Boston_0_256-even-3_10_agents,10,256,256,17768,0.271118164,CBS,0.185063,0.062173,4.19667,4.52842,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000209345,0.271118164
Boston_0_256-even-3_110_agents,110,256,256,17768,0.271118164,CBS,1.90178,0.66385,33.2929,55.5072,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.002302797,0.271118164
Boston_0_256-even-3_15_agents,15,256,256,17768,0.271118164,CBS,0.344348,0.066946,6.04755,6.1298,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000314018,0.271118164
Boston_0_256-even-3_160_agents,160,256,256,17768,0.271118164,BCP,5.08167,142.651,66.4548,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,Boston_0_256,0.003349523,0.271118164
Boston_0_256-even-3_20_agents,20,256,256,17768,0.271118164,CBS,0.638401,0.123337,5.56972,7.53533,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.00041869,0.271118164
Boston_0_256-even-3_210_agents,210,256,256,17768,0.271118164,BCP,10.2245,-1,90.6734,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Boston_0_256,0.004396249,0.271118164
Boston_0_256-even-3_25_agents,25,256,256,17768,0.271118164,CBS,0.906911,0.110691,10.5889,7.80071,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000523363,0.271118164
Boston_0_256-even-3_260_agents,260,256,256,17768,0.271118164,CBSH,-1,-1,81.3393,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Boston_0_256,0.005442974,0.271118164
Boston_0_256-even-3_30_agents,30,256,256,17768,0.271118164,CBS,0.780263,0.122696,12.0242,10.7721,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000628036,0.271118164
Boston_0_256-even-3_35_agents,35,256,256,17768,0.271118164,CBS,1.053,0.109357,12.9736,12.488,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000732708,0.271118164
Boston_0_256-even-3_40_agents,40,256,256,17768,0.271118164,CBS,1.05397,0.149427,11.3243,13.4112,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000837381,0.271118164
Boston_0_256-even-3_45_agents,45,256,256,17768,0.271118164,CBS,1.40394,0.161906,18.3993,17.6074,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000942053,0.271118164
Boston_0_256-even-3_5_agents,5,256,256,17768,0.271118164,CBS,0.203642,0.130364,1.81012,3.32766,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000104673,0.271118164
Boston_0_256-even-3_60_agents,60,256,256,17768,0.271118164,CBS,0.995956,0.085917,24.9681,25.4693,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.001256071,0.271118164
Boston_0_256-even-4_10_agents,10,256,256,17768,0.271118164,CBS,0.197717,0.080326,2.92662,5.17951,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000209345,0.271118164
Boston_0_256-even-4_110_agents,110,256,256,17768,0.271118164,CBS,2.07089,0.657741,36.5282,206.354,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.002302797,0.271118164
Boston_0_256-even-4_15_agents,15,256,256,17768,0.271118164,CBS,0.306762,0.083327,5.94978,5.74601,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000314018,0.271118164
Boston_0_256-even-4_160_agents,160,256,256,17768,0.271118164,BCP,3.27936,19.9091,65.3822,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,Boston_0_256,0.003349523,0.271118164
Boston_0_256-even-4_20_agents,20,256,256,17768,0.271118164,CBS,0.624093,0.133855,7.90395,7.03587,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.00041869,0.271118164
Boston_0_256-even-4_210_agents,210,256,256,17768,0.271118164,BCP,42.5227,-1,90.5944,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Boston_0_256,0.004396249,0.271118164
Boston_0_256-even-4_25_agents,25,256,256,17768,0.271118164,CBS,0.686812,0.118621,10.2539,8.75307,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000523363,0.271118164
Boston_0_256-even-4_260_agents,260,256,256,17768,0.271118164,BCP,86.0341,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,Boston_0_256,0.005442974,0.271118164
Boston_0_256-even-4_30_agents,30,256,256,17768,0.271118164,CBS,0.894368,0.114823,10.1226,7.77177,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000628036,0.271118164
Boston_0_256-even-4_35_agents,35,256,256,17768,0.271118164,CBS,1.1462,0.165138,9.77058,11.3395,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000732708,0.271118164
Boston_0_256-even-4_40_agents,40,256,256,17768,0.271118164,CBS,1.03403,0.139294,15.9173,13.4477,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000837381,0.271118164
Boston_0_256-even-4_45_agents,45,256,256,17768,0.271118164,CBS,1.26385,0.164549,18.7218,14.9556,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000942053,0.271118164
Boston_0_256-even-4_5_agents,5,256,256,17768,0.271118164,CBS,0.208114,0.118834,1.41288,4.33224,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000104673,0.271118164
Boston_0_256-even-4_60_agents,60,256,256,17768,0.271118164,CBS,1.02384,0.115317,17.0753,21.332,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.001256071,0.271118164
Boston_0_256-even-5_10_agents,10,256,256,17768,0.271118164,CBS,0.216606,0.061528,4.32334,4.93571,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000209345,0.271118164
Boston_0_256-even-5_110_agents,110,256,256,17768,0.271118164,CBS,2.07866,1.17476,42.4257,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,Boston_0_256,0.002302797,0.271118164
Boston_0_256-even-5_15_agents,15,256,256,17768,0.271118164,CBS,0.274488,0.07718,4.22116,5.69963,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,Boston_0_256,0.000314018,0.271118164
Boston_0_256-even-5_160_agents,160,256,256,17768,0.271118164,BCP,4.12341,-1,63.6394,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,Boston_0_256,0.003349523,0.271118164
Boston_0_256-even-5_20_agents,20,256,256,17768,0.271118164,CBS,0.569767,0.12722,7.75375,5.69731,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.00041869,0.271118164
Boston_0_256-even-5_210_agents,210,256,256,17768,0.271118164,CBSH,-1,-1,87.9097,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Boston_0_256,0.004396249,0.271118164
Boston_0_256-even-5_25_agents,25,256,256,17768,0.271118164,CBS,0.759576,0.109539,9.19841,7.3357,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000523363,0.271118164
Boston_0_256-even-5_260_agents,260,256,256,17768,0.271118164,CBSH,-1,-1,110.739,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Boston_0_256,0.005442974,0.271118164
Boston_0_256-even-5_30_agents,30,256,256,17768,0.271118164,CBS,1.02904,0.15568,11.7854,9.33642,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,Boston_0_256,0.000628036,0.271118164
Boston_0_256-even-5_310_agents,310,256,256,17768,0.271118164,CBSH,-1,-1,193.296,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,Boston_0_256,0.0064897,0.271118164
